do_sample,elapsed_time,fast_token,length,model_name,padding,result
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,2.6973373889923096,0.0,560.0,t5-large,,2.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,2.6973373889923096,0.0,560.0,t5-large,,2.0
1.0,1.5440459251403809,0.0,222.0,t5-large,,2.4
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,2.6973373889923096,0.0,560.0,t5-large,,2.0
1.0,1.5440459251403809,0.0,222.0,t5-large,,2.4
1.0,1.33917236328125,0.0,98.0,t5-large,,0.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,2.6973373889923096,0.0,560.0,t5-large,,2.0
1.0,1.5440459251403809,0.0,222.0,t5-large,,2.4
1.0,1.33917236328125,0.0,98.0,t5-large,,0.0
1.0,1.245232343673706,0.0,102.0,t5-large,,0.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,2.6973373889923096,0.0,560.0,t5-large,,2.0
1.0,1.5440459251403809,0.0,222.0,t5-large,,2.4
1.0,1.33917236328125,0.0,98.0,t5-large,,0.0
1.0,1.245232343673706,0.0,102.0,t5-large,,0.0
1.0,1.716939926147461,0.0,194.0,t5-large,,0.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,2.6973373889923096,0.0,560.0,t5-large,,2.0
1.0,1.5440459251403809,0.0,222.0,t5-large,,2.4
1.0,1.33917236328125,0.0,98.0,t5-large,,0.0
1.0,1.245232343673706,0.0,102.0,t5-large,,0.0
1.0,1.716939926147461,0.0,194.0,t5-large,,0.0
1.0,1.7529175281524658,0.0,242.0,t5-large,,0.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
1.0,1.5100650787353516,0.0,240.0,t5-large,,0.2
1.0,1.4640955924987793,0.0,118.0,t5-large,,0.0
1.0,2.6973373889923096,0.0,560.0,t5-large,,2.0
1.0,1.5440459251403809,0.0,222.0,t5-large,,2.4
1.0,1.33917236328125,0.0,98.0,t5-large,,0.0
1.0,1.245232343673706,0.0,102.0,t5-large,,0.0
1.0,1.716939926147461,0.0,194.0,t5-large,,0.0
1.0,1.7529175281524658,0.0,242.0,t5-large,,0.0
1.0,1.310190200805664,0.0,83.0,t5-large,,0.0
1.0,1.2192471027374268,0.0,100.0,t5-large,,0.0
1.0,1.3141882419586182,0.0,137.0,t5-large,,0.0
1.0,1.7149431705474854,0.0,238.0,t5-large,,1.7
1.0,2.1556665897369385,0.0,357.0,t5-large,,1.0
1.0,1.9457998275756836,0.0,306.0,t5-large,,0.6
1.0,1.256223201751709,0.0,128.0,t5-large,,0.8
1.0,1.1303014755249023,0.0,87.0,t5-large,,0.0
1.0,1.4051258563995361,0.0,152.0,t5-large,,0.4
1.0,1.6239972114562988,0.0,158.0,t5-large,,0.0
1.0,1.3601601123809814,0.0,97.0,t5-large,,0.0
1.0,1.646984577178955,0.0,197.0,t5-large,,0.0
1.0,7.470390558242798,0.0,1103.0,t5-large,,0.4
1.0,1.8698453903198242,0.0,297.0,t5-large,,1.3
1.0,1.4920787811279297,0.0,145.0,t5-large,,0.0
1.0,1.180271863937378,0.0,97.0,t5-large,,2.0
1.0,1.3851447105407715,0.0,174.0,t5-large,,0.0
1.0,2.2366199493408203,0.0,263.0,t5-large,,1.2
1.0,1.2832090854644775,0.0,127.0,t5-large,,0.0
1.0,1.4381120204925537,0.0,142.0,t5-large,,0.0
1.0,1.450103998184204,0.0,170.0,t5-large,,0.0
1.0,1.1852672100067139,0.0,101.0,t5-large,,0.6
1.0,1.969785451889038,0.0,366.0,t5-large,,0.8
1.0,1.2722153663635254,0.0,183.0,t5-large,,2.0
1.0,1.3641576766967773,0.0,171.0,t5-large,,0.2
1.0,1.5190634727478027,0.0,227.0,t5-large,,0.4
1.0,1.5320537090301514,0.0,205.0,t5-large,,0.0
1.0,1.6739647388458252,0.0,256.0,t5-large,,0.0
1.0,1.368154764175415,0.0,167.0,t5-large,,0.6
1.0,1.3381764888763428,0.0,152.0,t5-large,,0.0
1.0,1.2952008247375488,0.0,100.0,t5-large,,0.0
1.0,1.6180016994476318,0.0,140.0,t5-large,,0.8
1.0,2.7063300609588623,0.0,357.0,t5-large,,0.0
1.0,2.978161334991455,0.0,371.0,t5-large,,1.2
1.0,1.2962002754211426,0.0,129.0,t5-large,,0.0
1.0,1.2772128582000732,0.0,147.0,t5-large,,0.2
